Time,HMDP.x,HMDP.y,HMDP.z,HMDR_Q.x,HMDR_Q.y,HMDR_Q.z,HMDR_Q.w,LeftHandP.x,LeftHandP.y,LeftHandP.z,LeftHandR_Q.x,LeftHandR_Q.y,LeftHandR_Q.z,LeftHandR_Q.w,RightHandP.x,RightHandP.y,RightHandP.z,RightHandR_Q.x,RightHandR_Q.y,RightHandR_Q.z,RightHandR_Q.w,TriggerPull
30.96595,0.1076791,1.221144,0.2643557,-0.03493251,0.1111935,-0.0179384,-0.9930226,-0.01562953,1.165733,0.6371108,0.414967,0.07197367,0.4698065,-0.7758247,0.2439939,1.242628,0.5432572,0.6309735,0.1627577,0.4769309,-0.589847,1
30.97702,0.107743,1.2213,0.2643511,-0.03437512,0.1112226,-0.01791165,-0.9930393,-0.01581568,1.165931,0.636956,0.4149991,0.07223408,0.4698293,-0.7757697,0.24427,1.242408,0.5434371,0.630713,0.1623884,0.4767732,-0.5903544,1
30.98805,0.1077356,1.221457,0.2643268,-0.03385541,0.1110667,-0.01806257,-0.993072,-0.01593655,1.166065,0.636908,0.4151,0.07246904,0.4699162,-0.775641,0.2446321,1.242168,0.5436006,0.6294828,0.1627304,0.4777481,-0.590785,1
30.99933,0.1077379,1.2216,0.2643163,-0.03325844,0.1109518,-0.01803305,-0.9931054,-0.01618069,1.166284,0.6366323,0.4155276,0.07290816,0.4699391,-0.7753571,0.2449859,1.242007,0.5438723,0.628647,0.1633791,0.4785129,-0.590877,1
31.01038,0.1077333,1.22181,0.2642992,-0.03266554,0.1109947,-0.01803963,-0.9931202,-0.01634616,1.1664,0.6365297,0.4158902,0.07336275,0.4708467,-0.7745687,0.2455539,1.242022,0.5440253,0.628244,0.163916,0.4788457,-0.5908874,1
31.02142,0.1077193,1.221963,0.2643005,-0.03188546,0.1109962,-0.01796304,-0.9931468,-0.01653224,1.166466,0.6364026,0.4163197,0.07342912,0.4723314,-0.7734269,0.2462287,1.242141,0.5440659,0.6289731,0.1630695,0.4779745,-0.5910514,0.9921569
31.03265,0.1076969,1.222215,0.2643958,-0.03123362,0.1110347,-0.01795517,-0.9931634,-0.01653564,1.166473,0.6364394,0.4162102,0.07362098,0.4741332,-0.7723645,0.2472427,1.242234,0.5441297,0.6295267,0.162257,0.477909,-0.5907384,0.5803922
31.04367,0.1077481,1.222418,0.2643299,-0.03024142,0.1111874,-0.01798571,-0.9931765,-0.01666987,1.166246,0.6364935,0.4158766,0.0733666,0.4763915,-0.7711778,0.2486089,1.242907,0.5443205,0.6299125,0.1611161,0.4779696,-0.5905903,0.3803922
31.05474,0.1077215,1.222623,0.2643826,-0.0291879,0.1111909,-0.01806788,-0.993206,-0.01687777,1.165996,0.6366249,0.415597,0.07335651,0.4775565,-0.7706087,0.2504394,1.24352,0.544648,0.6298621,0.1582079,0.4783538,-0.591119,0.01568628
31.06588,0.1077042,1.2228,0.2643957,-0.02821537,0.1112291,-0.0181869,-0.9932278,-0.01726943,1.165725,0.6367556,0.4153094,0.07320992,0.4782093,-0.7703728,0.2528429,1.243568,0.5447359,0.6300058,0.1521682,0.4802433,-0.5910194,0
31.07698,0.1076711,1.222992,0.264439,-0.02729028,0.1112376,-0.01831473,-0.9932503,-0.0176186,1.165434,0.6368113,0.4150012,0.07296965,0.4792026,-0.7699445,0.2559299,1.244079,0.5447842,0.6301197,0.1498316,0.4855459,-0.5871498,0
31.08818,0.1076594,1.22322,0.2644056,-0.02628237,0.1113261,-0.01821268,-0.9932694,-0.01812112,1.16506,0.6371175,0.4143493,0.0731358,0.4805827,-0.7694195,0.259008,1.244511,0.5447263,0.6301433,0.1481215,0.4894897,-0.5842767,0
31.09941,0.1076186,1.223428,0.2644594,-0.02529781,0.1113857,-0.01808097,-0.9932907,-0.01856762,1.164712,0.637439,0.4140005,0.07362172,0.4825668,-0.7683181,0.2620059,1.245135,0.544507,0.6304333,0.1457795,0.4930784,-0.581529,0
31.11027,0.1075661,1.223612,0.2645254,-0.02418069,0.1114488,-0.01800993,-0.9933127,-0.01912278,1.164256,0.6377363,0.413624,0.07398802,0.4846547,-0.7671708,0.2653956,1.246062,0.5442971,0.6296988,0.1448283,0.497779,-0.5785502,0
31.12139,0.1075358,1.223879,0.2645742,-0.02306178,0.111503,-0.01798521,-0.9933336,-0.01973486,1.163686,0.6380662,0.4132801,0.07435696,0.4878136,-0.7653159,0.2688943,1.247168,0.5441322,0.6292828,0.1431342,0.5013078,-0.5763734,0
31.13261,0.1075279,1.224169,0.2645571,-0.0217454,0.111448,-0.01807383,-0.9933679,-0.02031821,1.163056,0.638386,0.4125727,0.0743717,0.4903587,-0.7640687,0.2721958,1.248106,0.5440554,0.6294659,0.1406779,0.503409,-0.574945,0
31.14363,0.1074889,1.224464,0.2646017,-0.02038993,0.1114374,-0.01806039,-0.9933982,-0.02117741,1.162241,0.6389195,0.4112876,0.07441265,0.4931362,-0.7629692,0.27586,1.249414,0.5436164,0.6301967,0.1377499,0.5046332,-0.5737792,0
31.15473,0.1074531,1.224775,0.264631,-0.01876797,0.1113629,-0.01800476,-0.9934394,-0.02210009,1.161409,0.6394175,0.409831,0.07484291,0.4960188,-0.7618415,0.2797253,1.250827,0.5430511,0.6311789,0.1350388,0.5050225,-0.573001,0
31.16584,0.1073801,1.225111,0.2647646,-0.01709292,0.1112979,-0.01783682,-0.99348,-0.02304739,1.160648,0.6399835,0.4088803,0.07542193,0.4988103,-0.7604713,0.283429,1.252228,0.5424944,0.6323317,0.132471,0.5052593,-0.57212,0
31.17703,0.107314,1.225492,0.2649003,-0.01510951,0.1112228,-0.01760237,-0.9935248,-0.0240925,1.15979,0.640541,0.4086612,0.07594514,0.5006889,-0.7593017,0.2879268,1.254091,0.5413446,0.6348864,0.1297385,0.5037524,-0.571245,0
31.18856,0.1072353,1.225868,0.2649986,-0.0128643,0.1110756,-0.01737725,-0.9935768,-0.025325,1.159027,0.6411269,0.408427,0.07644633,0.5019377,-0.7585525,0.2921828,1.255664,0.5405679,0.6365415,0.127625,0.5037897,-0.5698445,0
31.19915,0.1071544,1.226407,0.2651295,-0.01059164,0.1109201,-0.01721223,-0.9936239,-0.02669889,1.158072,0.6418086,0.4071724,0.07714042,0.5033669,-0.7582098,0.2967229,1.257588,0.5395458,0.638394,0.1256825,0.5030898,-0.5688214,0
31.21028,0.1071123,1.226961,0.2652498,-0.008267185,0.1106789,-0.01708583,-0.9936751,-0.02817535,1.157143,0.6426057,0.405724,0.07789039,0.5049303,-0.7578697,0.3017129,1.2596,0.5385944,0.6398885,0.1234449,0.5025281,-0.5681282,0
31.22128,0.1070244,1.227511,0.2653489,-0.005786287,0.1104731,-0.01693679,-0.993718,-0.0301103,1.156021,0.6438709,0.4034614,0.07844015,0.5056379,-0.7585488,0.3070046,1.261362,0.5376898,0.6408883,0.1212902,0.5034769,-0.5666234,0
31.23259,0.1068957,1.228053,0.2653599,-0.003452129,0.1103396,-0.01682724,-0.9937456,-0.03159171,1.155066,0.644802,0.4020911,0.07896373,0.5061405,-0.7588869,0.3127097,1.262955,0.5366604,0.6424541,0.1182599,0.5045122,-0.564566,0
31.24365,0.1067818,1.228551,0.2654145,-0.001202803,0.1102961,-0.01689616,-0.9937545,-0.0335232,1.154022,0.6460044,0.4007602,0.07984033,0.5063537,-0.7593569,0.3182998,1.264568,0.5355498,0.6446822,0.1145709,0.5047397,-0.56258,0
31.2551,0.1066601,1.229036,0.2653052,0.0008301794,0.1104341,-0.01691746,-0.9937392,-0.0354082,1.152923,0.6470683,0.3998868,0.0809662,0.505648,-0.7601678,0.3244982,1.266174,0.5342458,0.6477182,0.1092306,0.5038166,-0.5609802,0
31.2658,0.1065567,1.229537,0.2652624,0.002769412,0.1105255,-0.017059,-0.9937231,-0.03737825,1.151968,0.6482893,0.3991578,0.08208266,0.5048267,-0.7609767,0.3308461,1.267835,0.5329542,0.6504132,0.1037405,0.5028668,-0.5597548,0
31.27698,0.1064121,1.229944,0.2651826,0.004460076,0.1107775,-0.01729954,-0.9936847,-0.03986305,1.151321,0.6497262,0.3986687,0.08390786,0.5034809,-0.761925,0.3375164,1.269362,0.531921,0.6524483,0.09824926,0.5033097,-0.5579763,0
31.288,0.1063535,1.230323,0.2650524,0.006346614,0.1111085,-0.01743151,-0.9936351,-0.04215449,1.150179,0.6513929,0.3976142,0.08563987,0.5034707,-0.76229,0.3442152,1.270802,0.5307564,0.6544282,0.09293197,0.5047229,-0.5552857,0
31.29947,0.1061803,1.230798,0.2649672,0.008358462,0.1116746,-0.01760309,-0.9935538,-0.04450148,1.148801,0.6532246,0.3953804,0.08705815,0.5039155,-0.762997,0.3512247,1.272076,0.5294824,0.6564333,0.08749025,0.5074412,-0.5513113,0
31.31017,0.1059228,1.231365,0.2649087,0.01057392,0.112289,-0.01767592,-0.9934621,-0.04683816,1.147312,0.6551232,0.3930885,0.08842465,0.503812,-0.7640916,0.3588052,1.272973,0.528091,0.6585949,0.08191439,0.511999,-0.5453438,0
31.32124,0.1057209,1.231869,0.2647666,0.01278568,0.112929,-0.01787686,-0.9933599,-0.04923397,1.145948,0.6573344,0.3905141,0.09030466,0.501175,-0.7669207,0.3662299,1.273867,0.5265855,0.6608778,0.07627574,0.515642,-0.5399407,0
31.33248,0.1055264,1.232355,0.2645338,0.01481543,0.1136182,-0.0180707,-0.9932497,-0.05197388,1.144649,0.6596238,0.3885481,0.09291727,0.4962893,-0.7707747,0.3737295,1.274618,0.5245636,0.6637778,0.07027316,0.5179753,-0.5349414,0
31.34351,0.1053868,1.232758,0.2642866,0.01668978,0.1143668,-0.01833557,-0.9931291,-0.05464405,1.143338,0.662029,0.387181,0.09554721,0.4902197,-0.7750138,0.3808156,1.275357,0.5227709,0.6664953,0.06448224,0.5198535,-0.5304511,0
31.35464,0.10517,1.233255,0.2640275,0.01849158,0.1152162,-0.01860498,-0.9929941,-0.05726647,1.141842,0.6644818,0.386157,0.09810739,0.4837612,-0.7792516,0.3877362,1.276097,0.5207218,0.6697434,0.0573164,0.521347,-0.5256957,0
31.36574,0.1049027,1.23378,0.2636681,0.02060542,0.1162046,-0.01897459,-0.9928303,-0.0596658,1.140095,0.6670789,0.3852524,0.1001993,0.4765483,-0.7838639,0.3947499,1.27638,0.51849,0.67263,0.05034642,0.5239559,-0.5201004,0
31.37684,0.1046554,1.234378,0.2633475,0.02301003,0.1173919,-0.01905996,-0.9926361,-0.06216031,1.13844,0.6695208,0.3842911,0.1019223,0.4683057,-0.789064,0.4015461,1.276579,0.5162448,0.6749174,0.04526726,0.5284166,-0.5130432,0
31.38799,0.1043701,1.234993,0.2630058,0.0257646,0.1185544,-0.01937179,-0.9924242,-0.06471294,1.13691,0.6723496,0.3842809,0.102994,0.4543115,-0.7970706,0.4082386,1.276747,0.5140855,0.6769707,0.04053155,0.532883,-0.5060667,0
31.39915,0.1040397,1.235716,0.2626491,0.02883704,0.1199591,-0.01941912,-0.9921699,-0.06723481,1.135258,0.6750192,0.3846842,0.1041458,0.4355622,-0.807129,0.4144881,1.276535,0.5119779,0.6779123,0.0359488,0.5392249,-0.4983767,0
31.4102,0.1036897,1.236506,0.2623075,0.03224505,0.1213701,-0.01932878,-0.9918951,-0.07008296,1.133576,0.67743,0.3844059,0.1058301,0.417828,-0.816365,0.4208876,1.275971,0.5098855,0.678604,0.0303757,0.5454665,-0.4909585,0
31.42128,0.1032506,1.237441,0.2618841,0.03650375,0.122885,-0.01905331,-0.9915664,-0.07312453,1.131157,0.6805671,0.3800833,0.1077775,0.394558,-0.8296052,0.426482,1.274325,0.5078778,0.677227,0.0238924,0.5553012,-0.4821135,0
31.43232,0.1028339,1.238493,0.2613873,0.04130991,0.1248246,-0.01894427,-0.9911374,-0.07591057,1.128411,0.6839625,0.3737953,0.1090696,0.3764927,-0.8406155,0.4315047,1.272648,0.5061349,0.6748384,0.01883026,0.5666022,-0.4724411,0
31.44349,0.1023807,1.239712,0.2609003,0.04669738,0.1268773,-0.01903624,-0.9906358,-0.07891899,1.125987,0.6873803,0.3684401,0.1110658,0.3588744,-0.850368,0.4367479,1.271122,0.5044696,0.6723741,0.01490602,0.5776719,-0.4625864,0
31.45451,0.1018817,1.240999,0.2602944,0.05254637,0.1292188,-0.01937642,-0.9900334,-0.08183843,1.123268,0.6908563,0.3619945,0.1146166,0.3375462,-0.8613278,0.4408432,1.269162,0.503482,0.6670491,0.01407509,0.5930346,-0.45073,0
31.46569,0.1014299,1.242308,0.2596979,0.05834391,0.1318054,-0.01971735,-0.9893607,-0.08516115,1.120878,0.694267,0.356296,0.1185277,0.3142816,-0.8719125,0.4449689,1.267132,0.5022402,0.6620697,0.01318295,0.6066644,-0.4398277,0
31.47686,0.1009228,1.24352,0.2589462,0.06427811,0.1346732,-0.02039248,-0.9885928,-0.08890301,1.118319,0.6978099,0.3505664,0.1249398,0.2829946,-0.8839726,0.4467193,1.265014,0.5020238,0.653076,0.01764642,0.623168,-0.4299326,0
31.4878,0.1004303,1.244576,0.2579926,0.06983239,0.1375843,-0.02113599,-0.9877992,-0.09310716,1.116273,0.7011393,0.3453892,0.1329188,0.2494691,-0.8948765,0.4490291,1.263378,0.5011755,0.6463225,0.02075314,0.6360847,-0.4209904,0
31.49934,0.09996223,1.245576,0.2570975,0.07488021,0.1407604,-0.02211397,-0.9869603,-0.097422,1.113615,0.7044588,0.3397001,0.1412008,0.2160192,-0.9044346,0.4497409,1.261863,0.5010629,0.637542,0.02836784,0.6496042,-0.4132191,0
31.51011,0.09947026,1.246548,0.2561138,0.07944586,0.1436988,-0.02304598,-0.9861583,-0.1016637,1.110677,0.7079597,0.3331279,0.1485118,0.1872312,-0.9120935,0.4510744,1.260306,0.5005987,0.6301709,0.0340876,0.6609387,-0.4060576,0
31.52117,0.09904259,1.247282,0.2551035,0.08349572,0.1466711,-0.02374195,-0.9853693,-0.1059632,1.107838,0.7116557,0.3265317,0.1613686,0.1642546,-0.9167103,0.4504793,1.259363,0.5004787,0.6235055,0.04087121,0.6680502,-0.4040786,0
31.53236,0.09860766,1.248007,0.2541058,0.08732727,0.1498094,-0.0242275,-0.9845529,-0.109871,1.10471,0.7150878,0.321134,0.1730289,0.1422989,-0.9201549,0.4506685,1.258327,0.4999599,0.6178316,0.04396161,0.674989,-0.4009256,0
31.54342,0.09808266,1.248711,0.2531047,0.09100189,0.1527602,-0.02452253,-0.9837589,-0.1144954,1.101755,0.7180531,0.3171633,0.1888915,0.1249718,-0.9209286,0.4499209,1.257295,0.4997524,0.6136821,0.04510572,0.6782346,-0.4016933,0
31.55449,0.09762311,1.249355,0.2521673,0.0942934,0.1556969,-0.0246991,-0.9829838,-0.1191097,1.098552,0.7209376,0.3132685,0.2054449,0.1104595,-0.9205726,0.4490298,1.256326,0.499391,0.6096923,0.04591944,0.6817501,-0.4017258,0
31.56604,0.09713042,1.250012,0.251184,0.09782209,0.1585469,-0.0248738,-0.9821788,-0.1229412,1.095345,0.7237186,0.3092614,0.2200673,0.09655093,-0.9201119,0.4485382,1.255071,0.4993254,0.6051808,0.04766504,0.6866338,-0.400023,0
31.57694,0.09671444,1.250548,0.2502334,0.1010046,0.1615423,-0.025027,-0.9813643,-0.1263992,1.092599,0.7261114,0.3075855,0.2358008,0.09259101,-0.9171784,0.4476728,1.25387,0.4995828,0.6005414,0.04932176,0.6911403,-0.3990521,0
31.58784,0.09627527,1.251126,0.2493566,0.1041124,0.1644331,-0.0252999,-0.980552,-0.1293982,1.089646,0.7283985,0.3052,0.2496398,0.08468943,-0.9150741,0.4465359,1.252422,0.5002156,0.5951608,0.0493217,0.6955706,-0.3994153,0
31.59907,0.095855,1.251604,0.2484707,0.1068558,0.1673944,-0.02567467,-0.9797457,-0.1317241,1.087097,0.7304314,0.3035765,0.261715,0.0817183,-0.9125068,0.4454272,1.250951,0.500773,0.5888373,0.04915984,0.7008482,-0.3995822,0
31.61039,0.09554064,1.252046,0.2475202,0.1093548,0.1702724,-0.02611245,-0.9789623,-0.1334084,1.084349,0.7328895,0.3014979,0.2705283,0.07760166,-0.9109839,0.4445745,1.249473,0.50161,0.5820383,0.04944899,0.7063503,-0.3998194,0
31.6212,0.09516513,1.252448,0.2467035,0.1116942,0.1730848,-0.02654289,-0.9781931,-0.1345603,1.082,0.734996,0.3004895,0.2780561,0.07235501,-0.9094811,0.4434552,1.248107,0.5027102,0.575761,0.04961333,0.7110316,-0.4005897,0
31.63227,0.09475601,1.252849,0.2458372,0.1139783,0.1757258,-0.02679088,-0.9774516,-0.135609,1.07964,0.7371339,0.2995965,0.2841287,0.06566931,-0.9084054,0.4425955,1.246642,0.5033829,0.5700713,0.0499292,0.7157503,-0.400284,0
31.64346,0.09446782,1.253271,0.2449669,0.1163069,0.1784567,-0.02687203,-0.97668,-0.1367671,1.077148,0.7393835,0.2977027,0.2904537,0.059768,-0.9074347,0.4417368,1.245315,0.5041083,0.5651267,0.05057583,0.7201581,-0.3993073,0
31.6546,0.0941323,1.253653,0.2442119,0.1185607,0.1808051,-0.02683411,-0.9759778,-0.138142,1.074772,0.7417175,0.2958607,0.2952365,0.05496039,-0.9067972,0.440959,1.244105,0.5046213,0.5615829,0.05091137,0.7228708,-0.3993628,0
31.66621,0.09385103,1.254021,0.2434528,0.1208999,0.1832499,-0.02674088,-0.9752372,-0.139015,1.072668,0.743615,0.2939334,0.3015592,0.05344045,-0.9054332,0.4402158,1.243275,0.5049179,0.5595842,0.05067036,0.7235544,-0.4009577,0
31.67672,0.09357989,1.254349,0.2427269,0.122917,0.1852877,-0.02665835,-0.9746022,-0.1398513,1.070532,0.7456205,0.2910272,0.3074413,0.05647645,-0.9042088,0.4395032,1.242368,0.505205,0.5571875,0.05067345,0.724332,-0.4028863,0
31.68845,0.09334546,1.25475,0.2420743,0.1248439,0.1871045,-0.02646817,-0.9740151,-0.1398246,1.068009,0.7476783,0.2875263,0.3114984,0.06286222,-0.9035186,0.4388824,1.242037,0.5049908,0.5585013,0.05081544,0.7217897,-0.405603,0
31.69888,0.09311604,1.255141,0.2414805,0.126755,0.1888565,-0.02618891,-0.9734376,-0.1400332,1.06626,0.7497723,0.2856484,0.3153473,0.06742319,-0.9024495,0.4381145,1.24153,0.5047742,0.5587137,0.05082629,0.720383,-0.4078041,0
31.71031,0.09287387,1.255522,0.2408054,0.1287716,0.1903325,-0.02572243,-0.9728976,-0.1399679,1.064829,0.7513605,0.2859034,0.3187953,0.07143696,-0.9008471,0.4378474,1.241379,0.5041368,0.5613105,0.04985524,0.7163317,-0.4114777,0
31.72141,0.092677,1.255935,0.2402872,0.1306476,0.1918763,-0.02526967,-0.9723561,-0.1400987,1.063573,0.7529857,0.2859883,0.3225221,0.0744428,-0.899249,0.4373982,1.240952,0.5037298,0.5626007,0.04949791,0.7140064,-0.4137937,0
31.73242,0.09250784,1.256374,0.2396874,0.1327466,0.1931671,-0.02453099,-0.9718349,-0.1398574,1.062155,0.7540932,0.2859861,0.3257127,0.07688463,-0.897893,0.4377899,1.24067,0.503175,0.5652069,0.05020584,0.7121868,-0.4132923,0
31.74339,0.09225214,1.25692,0.2392142,0.1349769,0.1943129,-0.02382341,-0.9713168,-0.1394556,1.060949,0.7556235,0.2839032,0.3268753,0.08053184,-0.8978118,0.4376969,1.240197,0.5029284,0.5661848,0.05101655,0.7112381,-0.4134884,0
31.75444,0.09218097,1.257421,0.2387251,0.1369291,0.1954088,-0.02330037,-0.9708362,-0.1391871,1.059958,0.7575718,0.2811944,0.3262321,0.08230833,-0.8987367,0.4380965,1.240109,0.502745,0.5680224,0.0503923,0.7083626,-0.415973,0
31.76587,0.09221524,1.257987,0.2382405,0.1390684,0.1963049,-0.02271219,-0.9703652,-0.1384626,1.058729,0.7592316,0.2787515,0.3248002,0.08305205,-0.8999471,0.4383447,1.239968,0.5025044,0.5698578,0.04840147,0.7052636,-0.4189545,0
31.77671,0.0921551,1.258509,0.2379429,0.1410878,0.1969156,-0.02216484,-0.9699626,-0.1379826,1.05751,0.7606248,0.2768736,0.3248608,0.08420575,-0.9003976,0.4389312,1.239502,0.5024866,0.5709354,0.04657085,0.7037656,-0.4202117,0
31.78778,0.09226716,1.258911,0.2375839,0.1429182,0.1975673,-0.02190653,-0.9695678,-0.1371709,1.056458,0.7619458,0.2746727,0.3238042,0.08643805,-0.9012403,0.4397559,1.238867,0.5027335,0.5707561,0.04466013,0.7042829,-0.4197961,0
31.79886,0.09229654,1.259292,0.2373577,0.1444035,0.1978776,-0.02152945,-0.9692928,-0.1363901,1.055212,0.7631037,0.2727954,0.3232743,0.08886582,-0.9017646,0.4407151,1.2382,0.5034318,0.5685362,0.04285546,0.70615,-0.4198599,0
31.81043,0.09240901,1.259544,0.2371246,0.1457976,0.1978774,-0.02125106,-0.9690903,-0.1356976,1.054238,0.7637871,0.271793,0.3235815,0.08989474,-0.9018551,0.4417143,1.237387,0.5043926,0.5651029,0.04122971,0.7090854,-0.4197102,0
31.82123,0.09262699,1.25979,0.2368687,0.1468466,0.1979824,-0.02100601,-0.9689159,-0.1352799,1.053865,0.7642992,0.2714828,0.324424,0.09042614,-0.9015926,0.4427035,1.236638,0.5053144,0.5619225,0.04100735,0.7123392,-0.4184908,0
31.83235,0.09277052,1.260076,0.2366493,0.1478515,0.1978815,-0.02058011,-0.9687928,-0.1348258,1.05336,0.7648821,0.2711998,0.3245228,0.09164535,-0.9015191,0.4436091,1.235915,0.5060029,0.5597803,0.04033104,0.7145724,-0.417619,0
31.84329,0.09306556,1.260262,0.2364984,0.1486105,0.1975992,-0.02018857,-0.9687424,-0.1341033,1.053383,0.7652543,0.2715947,0.3234428,0.09354368,-0.9015935,0.4447566,1.235147,0.5064026,0.5587386,0.0387463,0.7156199,-0.4173703,0
31.85432,0.09337574,1.260558,0.2363117,0.149191,0.1972893,-0.01964062,-0.9687277,-0.1331221,1.053509,0.765505,0.2720759,0.3211167,0.09492547,-0.9021353,0.4459069,1.234621,0.5066565,0.5588534,0.03705618,0.7154335,-0.4176894,0
31.86579,0.0937134,1.260736,0.2362213,0.1496416,0.1967797,-0.0192167,-0.9687703,-0.1322985,1.053679,0.7657913,0.2724463,0.318776,0.09583871,-0.9027569,0.4469137,1.23402,0.5067621,0.5592895,0.03646449,0.7152555,-0.4174627,0
31.87659,0.09409833,1.260849,0.2362263,0.1499548,0.1961052,-0.01899001,-0.9688631,-0.1314651,1.05346,0.7656117,0.2726695,0.3177013,0.09591154,-0.9030606,0.4478501,1.233317,0.5070735,0.5595746,0.03557847,0.7149218,-0.4177286,0
31.88769,0.09454584,1.260975,0.2362008,0.1502189,0.1953212,-0.0189215,-0.968982,-0.1308253,1.053447,0.7656755,0.2725718,0.3168882,0.09618924,-0.9033462,0.4488082,1.232771,0.5069367,0.5611902,0.0331757,0.7128567,-0.4192853,0
31.89881,0.09504122,1.261023,0.2363542,0.1504362,0.1941511,-0.01899259,-0.969182,-0.1301344,1.05347,0.7655469,0.2720087,0.3158953,0.09615032,-0.9038677,0.4497774,1.232151,0.5066666,0.5631091,0.03047946,0.7106714,-0.420625,0
31.91037,0.09552735,1.261058,0.2364556,0.1506038,0.1930201,-0.01907273,-0.9693802,-0.1296434,1.053786,0.7653812,0.2717167,0.3147196,0.09651893,-0.9043262,0.450713,1.231564,0.5065436,0.5644814,0.02880823,0.7090694,-0.4216057,0
31.92095,0.09605247,1.261016,0.2366698,0.1506336,0.1916834,-0.0189146,-0.969644,-0.1288754,1.053837,0.7650614,0.2722985,0.3136004,0.09631442,-0.9045617,0.4515183,1.231111,0.5063283,0.5654562,0.02840765,0.7075095,-0.4229454,0
31.93232,0.0966059,1.261022,0.2368487,0.1506656,0.1902846,-0.01865613,-0.9699194,-0.1280201,1.053779,0.7644956,0.2736068,0.3124169,0.09594267,-0.9046161,0.4523606,1.230545,0.5063225,0.5655703,0.02805874,0.7071537,-0.4234108,0
31.94337,0.09718645,1.260946,0.2370601,0.1504312,0.1887193,-0.01834703,-0.9702674,-0.1270375,1.054062,0.7640092,0.2761137,0.3105832,0.09652929,-0.9044234,0.4534014,1.229752,0.5063326,0.5652002,0.02807774,0.707574,-0.4232014,0
31.95427,0.09772396,1.260862,0.2374384,0.150008,0.1870597,-0.01777436,-0.970665,-0.1259817,1.054423,0.7635767,0.2778392,0.3080878,0.1002807,-0.9043403,0.4543364,1.229133,0.506325,0.5647522,0.0278451,0.7078263,-0.423393,0
31.96584,0.09830707,1.260802,0.2376866,0.149577,0.1854773,-0.01724314,-0.9710447,-0.1248184,1.054602,0.7632365,0.279138,0.3053755,0.1059193,-0.9042174,0.4552722,1.228358,0.5064031,0.564097,0.02727212,0.7082907,-0.4235269,0
31.97673,0.09880614,1.26073,0.2381822,0.1488787,0.1835638,-0.01642047,-0.9715297,-0.123534,1.054529,0.7625825,0.2800911,0.3030264,0.1105135,-0.9041631,0.4563859,1.227475,0.5062809,0.5639217,0.02605634,0.708572,-0.4233665,0
31.98775,0.09939718,1.260687,0.2385945,0.1479838,0.1814746,-0.01563504,-0.9720718,-0.122606,1.055168,0.7623233,0.2807857,0.3009071,0.1161215,-0.9039526,0.4574121,1.226735,0.5062318,0.5640755,0.02490027,0.7082646,-0.4237453,0
31.99877,0.09998447,1.260479,0.2390519,0.1469545,0.1795244,-0.01485354,-0.9726021,-0.1216452,1.055274,0.7618772,0.2816493,0.299158,0.1200302,-0.9037538,0.4584421,1.226045,0.5062776,0.5648699,0.02304158,0.7071096,-0.4247202,0
32.00989,0.1006039,1.260202,0.2394036,0.1458516,0.1776623,-0.01422736,-0.9731192,-0.1208324,1.055348,0.7613124,0.282433,0.2978361,0.123639,-0.9034594,0.4595497,1.225355,0.5061316,0.5656227,0.02134152,0.7061749,-0.4253619,0
32.02108,0.101239,1.259835,0.2398801,0.1443199,0.1755521,-0.01369937,-0.973738,-0.1201038,1.055452,0.7604182,0.2835284,0.2975561,0.1266823,-0.9027867,0.4607627,1.22454,0.5060804,0.5662044,0.0203373,0.7061082,-0.4247474,0
32.03222,0.1018232,1.259546,0.2403462,0.1428171,0.1734481,-0.01324514,-0.9743428,-0.1192442,1.055799,0.7593976,0.2847109,0.2974308,0.1306521,-0.9018896,0.4619344,1.223827,0.5060606,0.5666076,0.01926376,0.7058462,-0.4246952,0
